0.000313	0.002207	-0.000002	0.000000
160.019386	0.004670	-0.050002	0.000001
200.019777	0.003089	-0.050002	0.000001
360.022719	0.003061	0.049997	0.000000
40.018604	40.008370	-0.050002	0.000000
160.029957	40.010114	-0.100000	0.000000
200.030423	40.008585	-0.099998	0.000000
320.030905	40.008859	-0.049998	0.000000
80.031420	80.014469	-0.099999	0.000000
160.040507	80.013795	-0.149998	0.000000
200.040890	80.011289	-0.149998	0.000002
280.039866	80.011630	-0.099997	-0.000000
120.049305	120.017365	-0.149996	0.000000
160.051478	120.017765	-0.149996	0.000001
200.052432	120.014403	-0.149996	0.000001
240.054922	120.016038	-0.149998	0.000000
0.044496	160.024513	-0.050000	0.000001
40.051878	160.024468	-0.100000	0.000000
80.052378	160.024591	-0.150001	0.000001
120.062153	160.020541	-0.150000	0.000001
160.060830	160.021325	-0.200001	-0.000000
200.061663	160.017780	-0.150001	0.000000
240.065105	160.018897	-0.150001	0.000001
280.060527	160.018637	-0.150002	0.000000
320.064826	160.020962	-0.100001	0.000001
360.071222	160.018478	-0.050000	0.000001
0.054241	200.029392	-0.109998	0.000001
40.062833	200.029379	-0.109998	0.000001
80.062960	200.028562	-0.159996	0.000000
120.071959	200.023226	-0.159997	0.000001
160.071813	200.024242	-0.159996	0.000001
200.072161	200.020598	-0.159991	0.000001
240.074429	200.022182	-0.159992	0.000001
280.069838	200.021254	-0.159993	0.000001
320.074327	200.022940	-0.109993	0.000000
360.081707	200.020096	-0.059994	0.000001
120.082158	240.027810	-0.159993	0.000000
160.082530	240.028418	-0.159992	0.000001
200.082933	240.022823	-0.159993	0.000000
240.086524	240.024152	-0.159994	0.000001
80.088119	280.034242	-0.109994	0.000001
160.095939	280.030293	-0.109994	0.000001
200.095086	280.026940	-0.159993	0.000001
280.093377	280.024982	-0.109993	0.000001
40.098856	320.039030	-0.009994	0.000001
160.107054	320.033874	-0.109993	0.000000
200.107084	320.031073	-0.109994	0.000000
320.107904	320.028018	-0.009992	0.000001
0.103163	360.048674	0.040009	-0.000000
160.120929	360.038264	-0.009992	0.000001
200.120278	360.035481	-0.059991	0.000000
360.125341	360.028971	0.090008	0.000001
