11:48:13	go to before	0.0000	-0.0000	0.0000	-0.0000
11:48:23	go to after	115.0000	812.0000	61.0000	-0.0000
11:48:36	go to before	115.0000	812.0000	61.0000	0.0000
11:48:48	go to after	115.0000	854.9998	61.0000	-0.0000
11:49:29	Z go before	115.0000	855.0000	61.0000	0.0000
11:49:32	Z go after	115.0000	855.0001	51.0000	-0.0000
11:50:24	XYZ go befote	98.7149	879.3761	60.8081	0.0000
11:50:37	XYZ go after	317.8723	946.6391	60.8081	0.0000
12:48:34	Primary Pick Up lower after	192.2530	63.2304	72.2896	0.0000
12:49:01	Secondray Pick Up-Lower after	499.8516	586.5863	43.9113	0.0083
12:49:33	Put Down All-Lower after	305.4397	823.7269	47.7586	-0.0002
