10:26:51	Z go before	0.0000	0.0000	0.0000	-0.0000
10:26:51	Z go after	-0.0000	-0.0000	-0.0000	0.0000
10:28:51	go to before	0.0000	0.0000	-0.0000	0.0000
10:29:01	go to after	115.0000	811.9998	61.0000	0.0000
10:37:03	Z go before	172.9420	805.3305	61.0000	0.0000
10:37:06	Z go after	172.9420	805.3305	51.0000	0.0000
10:37:19	XYZ go befote	172.9420	805.3303	51.0000	0.0000
10:37:31	XYZ go after	392.5990	873.7207	51.0000	0.0000
10:39:47	go to before	392.5599	873.4682	51.0000	-0.0001
10:40:00	go to after	115.0000	811.9999	61.0000	0.0000
10:40:08	go to before	115.0000	812.0001	61.0000	0.0000
10:40:19	go to after	115.0000	812.0000	61.0000	-0.0000
10:40:32	go to before	115.0000	812.0002	61.0000	0.0000
10:40:43	go to after	115.0000	812.0000	61.0000	0.0000
10:55:55	go to before	172.9217	805.2188	61.0000	-0.0001
10:56:07	go to after	115.0000	811.9999	61.0000	-0.0000
10:58:03	Z go before	167.8147	811.7446	61.0000	0.0000
10:58:06	Z go after	167.8147	811.7445	51.0000	-0.0000
11:00:54	XYZ go befote	171.6893	818.6950	52.6084	-0.0000
11:01:05	XYZ go after	391.3463	887.0853	52.6084	0.0000
