-0.000423	0.000050	0.000001	-0.000001
360.022731	0.002045	0.000001	0.000001
40.002644	40.007732	0.000001	0.000001
320.019112	40.006426	0.000000	-0.000001
80.001503	80.010865	0.000000	-0.000001
280.012669	80.009521	0.000000	-0.000001
120.002078	120.014256	0.000001	-0.000001
240.010122	120.012149	0.000001	0.000000
160.000735	160.017320	0.000000	0.000002
200.004996	160.018071	0.000001	0.000000
160.000207	200.020682	0.000000	-0.000000
200.000771	200.019109	-0.000000	0.000001
119.996876	240.027082	0.000000	-0.000001
240.002903	240.020768	0.000000	0.000001
79.991937	280.034144	0.000000	-0.000001
280.000571	280.023361	0.000000	0.000001
39.990596	320.042773	-0.000000	0.000000
320.004334	320.026380	0.000000	-0.000001
-0.014947	360.053184	0.000000	0.000000
360.005695	360.029968	-0.000000	-0.000000
