0.0000	0.0000	-0.0000	0.0000
-0.0556	-0.0040	-0.1500	0.0000
-0.0265	0.0004	0.0500	0.0000
-0.0639	-0.0071	-0.0500	-0.0000
-0.0516	-0.0033	0.1000	0.0000
-0.0790	-0.0041	0.0000	0.0000
-0.0786	-0.0045	0.1000	0.0000
-0.0970	-0.0055	0.0500	0.0000
-0.1038	-0.0065	0.1000	-0.0000
-0.1078	-0.0029	0.1000	-0.0000
-0.1170	-0.0068	0.1000	-0.0000
-0.1231	-0.0089	0.1000	0.0000
-0.1212	-0.0059	0.1000	0.0000
-0.1367	-0.0121	0.0500	0.0000
-0.1203	-0.0093	0.0500	0.0000
-0.1466	-0.0110	-0.0000	-0.0000
-0.1218	-0.0059	-0.0000	0.0000
-0.1575	-0.0145	-0.1000	0.0000
-0.1259	-0.0048	-0.1000	0.0000
-0.1775	-0.0128	-0.2000	0.0000
