188.426668	552.257786	35.408177	0.000000
548.435294	550.308785	35.258176	-0.000000
228.644876	592.046467	35.358176	-0.000001
508.647899	590.529785	35.208177	0.000000
268.858999	631.833637	35.208177	0.000000
468.859637	630.746788	35.158179	-0.000001
309.075154	671.620147	35.158179	0.000000
429.074364	670.966957	35.108180	-0.000000
349.285797	711.407623	35.108180	0.000000
389.283008	711.187574	35.108180	-0.000000
349.501037	751.410452	35.108180	0.000000
389.498118	751.189799	35.108180	0.000000
309.720653	791.633249	35.108180	-0.000000
429.717030	790.973383	35.108180	0.000000
269.935132	831.855034	35.208181	0.000000
469.931508	830.757217	35.108181	-0.000000
230.151269	872.079125	35.308179	0.000000
510.149021	870.541935	35.208180	0.000000
190.366487	912.304662	35.458179	0.000000
550.366087	910.326607	35.258183	-0.000000
