1218.9260	722.8083	52.8384	0.0031
1218.9259	722.8084	52.8384	0.0031
1218.9231	722.8052	52.8384	0.0031
1218.9271	722.8079	52.8384	0.0031
1218.9279	722.8076	52.8384	0.0031
1218.9262	722.8084	52.8384	0.0031
1218.9273	722.8072	52.8384	0.0031
1218.9261	722.8082	52.8384	0.0031
1218.9259	722.8083	52.8384	0.0031
1218.9280	722.8075	52.8384	0.0031
1218.9261	722.8082	52.8384	0.0031
1218.9259	722.8084	52.8384	0.0031
1218.9261	722.8084	52.8384	0.0031
1218.9273	722.8071	52.8384	0.0031
1218.9258	722.8082	52.8384	0.0031
1218.9260	722.8084	52.8384	0.0031
1218.9259	722.8086	52.8384	0.0031
1218.9246	722.8105	52.8384	0.0031
1218.9259	722.8079	52.8384	0.0031
1218.9259	722.8083	52.8384	0.0031
1218.9255	722.8063	52.8384	0.0031
1218.9261	722.8083	52.8384	0.0031
1218.9249	722.8076	52.8384	0.0031
1218.9259	722.8080	52.8384	0.0031
1218.9267	722.8060	52.8384	0.0031
1218.9254	722.8061	52.8384	0.0031
1218.9261	722.8081	52.8384	0.0031
1218.9275	722.8072	52.8384	0.0031
1218.9237	722.8087	52.8384	0.0031
1218.9259	722.8083	52.8384	0.0031
1218.9252	722.8061	52.8384	0.0031
1218.9247	722.8071	52.8384	0.0031
1218.9252	722.8061	52.8384	0.0031
1218.9258	722.8083	52.8384	0.0031
1218.9265	722.8057	52.8384	0.0031
1218.9237	722.8085	52.8384	0.0031
1218.9263	722.8083	52.8384	0.0031
1218.9239	722.8083	52.8384	0.0031
1218.9279	722.8074	52.8384	0.0031
1218.9260	722.8081	52.8384	0.0031
1218.9261	722.8083	52.8384	0.0031
1218.9271	722.8062	52.8384	0.0031
1218.9279	722.8090	52.8384	0.0031
1218.9261	722.8084	52.8384	0.0031
1218.9259	722.8082	52.8384	0.0031
1218.9259	722.8083	52.8384	0.0031
1218.9259	722.8079	52.8384	0.0031
1218.9258	722.8083	52.8384	0.0031
1218.9237	722.8084	52.8384	0.0031
1218.9260	722.8084	52.8384	0.0031
1218.9251	722.8063	52.8384	0.0031
1218.9240	722.8084	52.8384	0.0031
1218.9269	722.8077	52.8384	0.0031
1218.9259	722.8081	52.8384	0.0031
1218.9261	722.8084	52.8384	0.0031
1218.9233	722.8077	52.8384	0.0031
1218.9280	722.8075	52.8384	0.0031
1218.9260	722.8081	52.8384	0.0031
1218.9261	722.8081	52.8384	0.0031
1218.9253	722.8060	52.8384	0.0031
1218.9275	722.8061	52.8384	0.0031
1218.9261	722.8081	52.8384	0.0031
1218.9234	722.8061	52.8384	0.0031
1218.9262	722.8079	52.8384	0.0031
1218.9257	722.8058	52.8384	0.0031
1218.9261	722.8081	52.8384	0.0031
1218.9263	722.8079	52.8384	0.0031
1218.9265	722.8078	52.8384	0.0031
1218.9284	722.8081	52.8384	0.0031
1218.9262	722.8081	52.8384	0.0031
1218.9283	722.8087	52.8384	0.0031
1218.9260	722.8081	52.8384	0.0031
1218.9277	722.8070	52.8384	0.0031
1218.9255	722.8062	52.8384	0.0031
1218.9250	722.8067	52.8384	0.0031
1218.9252	722.8067	52.8384	0.0031
1218.9262	722.8080	52.8384	0.0031
1218.9275	722.8062	52.8384	0.0031
1218.9281	722.8075	52.8384	0.0031
1218.9258	722.8057	52.8384	0.0031
1218.9277	722.8069	52.8384	0.0031
1218.9262	722.8084	52.8384	0.0031
1218.9265	722.8083	52.8384	0.0031
1218.9283	722.8077	52.8384	0.0031
1218.9263	722.8080	52.8384	0.0031
1218.9254	722.8060	52.8384	0.0031
1218.9263	722.8082	52.8384	0.0031
1218.9263	722.8081	52.8384	0.0031
1218.9264	722.8081	52.8384	0.0031
1218.9250	722.8067	52.8384	0.0031
1218.9243	722.8084	52.8384	0.0031
1218.9264	722.8080	52.8384	0.0031
1218.9262	722.8079	52.8384	0.0031
1218.9261	722.8111	52.8384	0.0031
1218.9263	722.8080	52.8384	0.0031
1218.9254	722.8068	52.8384	0.0031
1218.9243	722.8082	52.8384	0.0031
1218.9265	722.8079	52.8384	0.0031
1218.9254	722.8058	52.8384	0.0031
1218.9257	722.8059	52.8384	0.0031
