0	0	2697
1	0	3711
2	0	286
3	0	2480
4	0	305
5	1	2136
6	0	212
7	0	3087
8	0	212
9	1	2168
10	0	2562
11	0	296
12	0	3731
13	0	529
14	0	2364
15	0	288
16	0	3585
17	0	519
18	1	1337
19	0	586
20	1	2609
21	0	588
22	1	1339
23	0	587
24	1	2607
25	0	586
26	1	1339
27	0	287
28	0	587
29	0	286
30	1	2600
31	0	587
32	1	1340
33	0	587
34	1	2606
35	0	586
36	1	1339
37	0	587
38	1	2606
39	0	366
40	0	589
41	0	361
42	1	2576
43	0	587
44	1	1337
45	0	588
46	1	2606
47	0	586
48	1	1340
49	0	587
50	1	2608
51	0	359
52	0	585
53	0	286
54	1	2608
55	0	609
56	1	1345
57	0	567
58	1	2601
59	0	586
60	1	1340
61	0	587
62	1	2607
63	0	362
64	0	587
65	0	360
66	1	2581
67	0	586
68	1	1340
69	0	588
70	1	2607
71	0	586
72	1	1338
73	0	586
74	1	2610
