0	0	3689
1	0	3727
2	0	288
3	0	3722
4	0	305
5	1	2167
6	0	211
7	0	4329
8	0	213
9	1	2160
10	0	2561
11	0	286
12	0	3741
13	0	528
14	0	3611
15	0	287
16	0	3571
17	0	517
18	1	2587
19	0	589
20	1	2587
21	0	588
22	1	2587
23	0	586
24	1	2587
25	0	585
26	1	2588
27	0	286
28	0	586
29	0	286
30	1	2580
31	0	587
32	1	2588
33	0	587
34	1	2587
35	0	587
36	1	2588
37	0	587
38	1	2587
39	0	365
40	0	585
41	0	360
42	1	2581
43	0	587
44	1	2590
45	0	587
46	1	2583
47	0	588
48	1	2587
49	0	586
50	1	2590
51	0	286
52	0	583
53	0	287
54	1	2580
55	0	606
56	1	2574
57	0	567
58	1	2604
59	0	587
60	1	2586
61	0	587
62	1	2588
63	0	362
64	0	586
65	0	362
66	1	2581
67	0	589
68	1	2587
69	0	586
70	1	2586
71	0	588
72	1	2586
73	0	587
74	1	2588
