0	0	2697
1	0	2460
2	0	287
3	0	2474
4	0	304
5	0	903
6	0	213
7	0	3089
8	0	213
9	0	905
10	0	2561
11	0	285
12	0	2474
13	0	527
14	0	2362
15	0	291
16	0	2329
17	0	518
18	0	1340
19	0	587
20	0	1338
21	0	587
22	0	1339
23	0	589
24	0	1337
25	0	586
26	0	1338
27	0	287
28	0	585
29	0	288
30	0	1338
31	0	586
32	0	1338
33	0	585
34	0	1339
35	0	587
36	0	1338
37	0	585
38	0	1340
39	0	363
40	0	585
41	0	363
42	0	1340
43	0	589
44	0	1341
45	0	587
46	0	1338
47	0	588
48	0	1337
49	0	588
50	0	1338
51	0	285
52	0	587
53	0	288
54	0	1339
55	0	606
56	0	1346
57	0	565
58	0	1338
59	0	589
60	0	1337
61	0	588
62	0	1338
63	0	360
64	0	588
65	0	362
66	0	1340
67	0	585
68	0	1338
69	0	586
70	0	1339
71	0	586
72	0	1342
73	0	586
74	0	1339
