0	0	2694
1	0	3727
2	0	288
3	0	3723
4	0	312
5	1	2160
6	0	211
7	0	4331
8	0	211
9	1	2158
10	0	2560
11	0	286
12	0	3750
13	0	527
14	0	3608
15	0	287
16	0	3567
17	0	520
18	1	2584
19	0	586
20	1	2593
21	0	588
22	1	2586
23	0	587
24	1	2585
25	0	587
26	1	2586
27	0	289
28	0	585
29	0	285
30	1	2583
31	0	586
32	1	2584
33	0	586
34	1	2590
35	0	588
36	1	2587
37	0	587
38	1	2590
39	0	361
40	0	585
41	0	361
42	1	2581
43	0	588
44	1	2584
45	0	587
46	1	2588
47	0	586
48	1	2591
49	0	588
50	1	2588
51	0	286
52	0	587
53	0	286
54	1	2577
55	0	607
56	1	2572
57	0	569
58	1	2600
59	0	589
60	1	2585
61	0	585
62	1	2591
63	0	360
64	0	590
65	0	361
66	1	2576
67	0	586
68	1	2590
69	0	585
70	1	2588
71	0	587
72	1	2589
73	0	585
74	1	2591
