0	0	3706
1	0	3688
2	0	287
3	0	3727
4	0	305
5	1	2169
6	0	212
7	0	4322
8	0	212
9	1	2163
10	0	2559
11	0	287
12	0	3746
13	0	530
14	0	3605
15	0	286
16	0	3573
17	0	519
18	1	2586
19	0	585
20	1	2589
21	0	589
22	1	2585
23	0	587
24	1	2587
25	0	586
26	1	2587
27	0	287
28	0	586
29	0	287
30	1	2580
31	0	587
32	1	2588
33	0	586
34	1	2586
35	0	588
36	1	2588
37	0	588
38	1	2588
39	0	361
40	0	587
41	0	360
42	1	2585
43	0	586
44	1	2584
45	0	588
46	1	2586
47	0	587
48	1	2589
49	0	585
50	1	2588
51	0	286
52	0	587
53	0	287
54	1	2579
55	0	608
56	1	2571
57	0	566
58	1	2603
59	0	588
60	1	2588
61	0	587
62	1	2589
63	0	363
64	0	587
65	0	361
66	1	2579
67	0	587
68	1	2586
69	0	587
70	1	2585
71	0	586
72	1	2588
73	0	588
74	1	2588
