0	0	3640
1	0	3593
2	0	287
3	0	3617
4	0	308
5	1	2068
6	0	211
7	0	4220
8	0	212
9	1	2061
10	0	2560
11	0	288
12	0	3639
13	0	528
14	0	3506
15	0	288
16	0	3467
17	0	518
18	1	2483
19	0	587
20	1	2489
21	0	586
22	1	2485
23	0	587
24	1	2482
25	0	586
26	1	2486
27	0	289
28	0	586
29	0	287
30	1	2474
31	0	587
32	1	2485
33	0	587
34	1	2486
35	0	585
36	1	2488
37	0	589
38	1	2484
39	0	362
40	0	584
41	0	362
42	1	2479
43	0	586
44	1	2484
45	0	586
46	1	2487
47	0	589
48	1	2483
49	0	588
50	1	2484
51	0	288
52	0	589
53	0	285
54	1	2471
55	0	608
56	1	2523
57	0	565
58	1	2499
59	0	586
60	1	2488
61	0	588
62	1	2484
63	0	365
64	0	588
65	0	361
66	1	2474
67	0	586
68	1	2487
69	0	587
70	1	2486
71	0	588
72	1	2482
73	0	587
74	1	2485
